Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,WEX Connect Rate,Total Charge,modifiedDate,modifiedUser,modifiedSide,modifiedExecQty,modifiedSecurity,modifiedRoot,modifiedExpiry,modifiedStrike,modifiedCallPut,modifiedAveragePrice,modifiedPortfolio,modifiedCommissionType,modifiedCommissionRate,modifiedTotalCharge,removed
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,32,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$17.6000,20/8/2021,dsmanik,s,32,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,17.6,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,180,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$99.0000,20/8/2021,dsmanik,s,180,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,99,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$4.4000,20/8/2021,dsmanik,s,8,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,4.4,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,24,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.43,0,$11.5200,20/8/2021,dsmanik,s,24,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,11.52,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,28,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$15.4000,20/8/2021,dsmanik,s,28,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,15.4,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.46,0,$1.5300,20/8/2021,dsmanik,s,3,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,1.53,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,18,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.49,0,$9.7200,20/8/2021,dsmanik,s,18,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,9.72,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.43,0,$0.4800,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,0.48,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,54,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.48,0,$28.6200,20/8/2021,dsmanik,s,54,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,28.62,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,25,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.49,0,$13.5000,20/8/2021,dsmanik,s,25,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,13.5,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.49,0,$2.1600,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,2.16,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0,0,$0.0500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,0.05,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,43,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$23.6500,20/8/2021,dsmanik,s,43,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,23.65,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$0.5500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,0.55,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.49,0,$2.1600,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,2.16,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.49,0,$2.1600,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,2.16,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.5,0,$0.5500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,0.55,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.43,0,$3.8400,20/8/2021,dsmanik,s,8,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,3.84,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.43,0,$1.9200,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,1.92,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,22,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.46,0,$11.2200,20/8/2021,dsmanik,s,22,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,11.22,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$4.8600,20/8/2021,dsmanik,s,9,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,4.86,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.48,0,$3.7100,20/8/2021,dsmanik,s,7,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,3.71,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$2.1600,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,2.16,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.46,0,$3.0600,20/8/2021,dsmanik,s,6,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,3.06,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$3.2400,20/8/2021,dsmanik,s,6,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,3.24,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$1.0800,20/8/2021,dsmanik,s,2,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,1.08,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$4.8600,20/8/2021,dsmanik,s,9,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,4.86,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$1.0800,20/8/2021,dsmanik,s,2,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,1.08,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$0.5500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.55,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.0500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.05,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.0025,0,$0.0525,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.0525,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$0.5500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.55,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.3,0,$(0.7500),20/8/2021,dsmanik,s,3,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.75,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,3,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(0.6000),20/8/2021,dsmanik,s,3,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.6,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(0.2000),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.2,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,11,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,-0.2,0,$(1.6500),20/8/2021,dsmanik,s,11,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,-1.65,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.12,KEPOS,Per Unit,0.05,0.49,0,$1.0800,20/8/2021,dsmanik,s,2,ipof,ipof,17/12/2021,12.5,c,0.12,kepos,per unit,0.05,1.08,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.49,0,$2.1600,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,2.16,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.42,0,$(0.3700),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.37,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.3,0,$(0.2500),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.25,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(0.2000),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.2,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(2.0000),20/8/2021,dsmanik,s,10,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-2,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.43,0,$(0.7600),20/8/2021,dsmanik,s,2,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.76,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(0.2000),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.2,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(0.2000),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.2,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(2.0000),20/8/2021,dsmanik,s,10,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-2,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(0.2000),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.2,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$3.3000,20/8/2021,dsmanik,s,6,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,3.3,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.0025,0,$0.0525,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.0525,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0,0,$0.0500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,0.05,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,11,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$6.0500,20/8/2021,dsmanik,s,11,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,6.05,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,32,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.5,0,$17.6000,20/8/2021,dsmanik,s,32,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,17.6,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,32,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,0.48,0,$16.9600,20/8/2021,dsmanik,s,32,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,16.96,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(1.2000),20/8/2021,dsmanik,s,6,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-1.2,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,7,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(1.4000),20/8/2021,dsmanik,s,7,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-1.4,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(1.2000),20/8/2021,dsmanik,s,6,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-1.2,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.11,KEPOS,Per Unit,0.05,-0.25,0,$(0.4000),20/8/2021,dsmanik,s,2,ipof,ipof,17/12/2021,12.5,c,0.11,kepos,per unit,0.05,-0.4,undefined
0,8/20/2021,DFilippidis,CBOE-WEX-CONNECT,SLC,"2,500",.VIX,VIX,15/09/2021,$16.00,P,$0.18,UBS-CUST,Per Unit,0.05,0,0.02,$175.0000,20/8/2021,dfilippidis,s,2500,.vix,vix,15/9/2021,16,p,0.18,ubs,per unit,0.05,175,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$10.00,C,$0.21,VIVALDI-OMNI,Per Unit,0.05,0.5,0,$0.5500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,10,c,0.21,vivaldi,per unit,0.05,0.55,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$10.00,C,$0.21,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,10,c,0.21,vivaldi,per unit,0.05,0.54,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.5,0,$5.5000,20/8/2021,dsmanik,s,10,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,5.5,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,11,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0,0,$0.5500,20/8/2021,dsmanik,s,11,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,0.55,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.5,0,$0.5500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,0.55,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,6,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.43,0,$2.8800,20/8/2021,dsmanik,s,6,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,2.88,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,12,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0,0,$0.6000,20/8/2021,dsmanik,s,12,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,0.6,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,12,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.0025,0,$0.6300,20/8/2021,dsmanik,s,12,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,0.63,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,30,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.5,0,$16.5000,20/8/2021,dsmanik,s,30,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,16.5,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.43,0,$0.4800,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,0.48,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0,0,$0.5000,20/8/2021,dsmanik,s,10,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,0.5,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,16,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0,0,$0.8000,20/8/2021,dsmanik,s,16,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,0.8,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,9,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.49,0,$4.8600,20/8/2021,dsmanik,s,9,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,4.86,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,30,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.48,0,$15.9000,20/8/2021,dsmanik,s,30,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,15.9,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.5,0,$0.5500,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,0.55,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.49,0,$1.0800,20/8/2021,dsmanik,s,2,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,1.08,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,12,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.37,0,$5.0400,20/8/2021,dsmanik,s,12,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,5.04,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,13,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0,0,$0.6500,20/8/2021,dsmanik,s,13,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,0.65,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.46,0,$2.5500,20/8/2021,dsmanik,s,5,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,2.55,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,13,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0,0,$0.6500,20/8/2021,dsmanik,s,13,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,0.65,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.49,0,$2.1600,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,2.16,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,20,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,-0.2,0,$(3.0000),20/8/2021,dsmanik,s,20,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,-3,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,-0.2,0,$(0.1500),20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,-0.15,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0,0,$0.2000,20/8/2021,dsmanik,s,4,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,0.2,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,80,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.5,0,$44.0000,20/8/2021,dsmanik,s,80,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,44,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,45,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.5,0,$24.7500,20/8/2021,dsmanik,s,45,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,24.75,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,5,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.5,0,$2.7500,20/8/2021,dsmanik,s,5,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,2.75,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.48,0,$0.5300,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,0.53,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,8,IPOF,IPOF,17/12/2021,$12.50,C,$0.10,KEPOS,Per Unit,0.05,0.48,0,$4.2400,20/8/2021,dsmanik,s,8,ipof,ipof,17/12/2021,12.5,c,0.1,kepos,per unit,0.05,4.24,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$10.00,C,$0.21,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,10,c,0.21,vivaldi,per unit,0.05,0.54,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/12/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,20/8/2021,dsmanik,s,1,ipof,ipof,17/12/2021,10,c,0.2,vivaldi,per unit,0.05,0.54,undefined
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,188,IPOF,IPOF,17/12/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$101.5200,20/8/2021,dsmanik,s,188,ipof,ipof,17/12/2021,10,c,0.2,vivaldi,per unit,0.05,101.52,undefined
0,8/20/2021,DFilippidis,WEX-SWEEP,SLO,-69,MYPS,MYPS,20/08/2021,$5.00,P,$0.61,DIFESA-OMNI_ALLOCATIONS,Per Unit,0.05,0,0,$(3.4500),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,-3.45,true
